ClientID,subClientID,Entity1,Team,strActiveBroker,strActiveTrader,strLiquidityProvider,strMarketMaker,Accreditation,Deal_Source_Group,House_Client,Clearing_Fee,rebateAmount,Net_Revenue,Product1,Year_Month,Currency,Clearing_Member,Fiscal_Year,Fiscal_Quarter,Fiscal_Month,Fiscal_Half,Net_Revenue_SGD,Business_Type_Group,Entity2,Country,masDesc_final,Business_Type,Final_Allocation,Region_Group,Traded_Volume,Net_Revenue_Adjusted,Clearing_Fee_SGD,Rebates_SGD,Entity,Tier,Account_Manager,Net_Revenue_Factor,Product_Group,Product_Group1,Product_Type,Product_Type2,Product2,Product2_Label,Product1_Label,Member_Short_Name,Trading_Days,RegionAllocation,TeamAllocation,masDescription,Trade_Session,BUM_Disclosure_Year
1371,1371,Citadel Securities,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GOCSEIR,NLT,House,12.28,0,1676.680244,ZBHI,2023-05,USD,S883,2022,Q2,5,1H,387,PTG,Verscale,Afghanistan,LiquidityProvider,Academic,1,USA,270,17455.635,917.19,0,Citadel Securities,GAM,Bobby Lush,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Bharti Infratel Futures,Marex,19,1,1,ActiveTrader,T,FY22
1371,1371,Citadel Securities,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB,Screen,House,1080.35,0,5549.73,ZBJA,2022-11,USD,S061,2022,Q4,11,2H,775.935,Buy-Side,Synergy Link Capital,Afghanistan,ActiveBroker,Academic,0.125,Omnibus,213.25,0.774,8772.9375,15332.166,Citadel Securities,Omnibus,Jun Won Lee,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Bajaj Auto Futures,ADMIS,20,1,1,ActiveTrader,T+1,FY17
1371,1371,Citadel Securities,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGV,NLT,Client,432,0,5895.845245,ZBOS,2021-06,USD,S020,2020,Q2,6,1H,15908.409,Buy-Side,Tylesworth,Afghanistan,ActiveTrader,Academic,1,USA,4586.125,61.92,166.7325,0,Citadel Securities,China,John Hogger,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Bosch Futures,Barclays,19,1,1,ActiveTrader,T+1,FY16
1371,1371,Citadel Securities,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANBHS|JUDGEM,Screen,House,476,0,293.7,ZCIP,2022-01,USD,S813,2021,Q1,1,1H,-504.1602786,Trading Firms,Capstone Investment,Afghanistan,LiquidityProvider,Academic,1,SG ROA,785,5381.859109,5367.432,15.48,Citadel Securities,Tier 3,David Wang Lipeng,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Cipla Ltd India Futures,JP Morgan,21,1,1,ActiveBroker,T,FY16
1371,1371,Citadel Securities,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB,NLT,Client,450,0,88.15,ZDRR,2024-09,USD,S660,2024,Q3,9,2H,1237.91625,Buy-Side,Morgan Stanley Omnibus,Afghanistan,LiquidityProvider,Academic,0.25,Japan,709.5,14353.83,26.1225,2648.322222,Citadel Securities,GAM,Britney Tan Hwee Sian,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Dr Reddy's Laboratories Futures,BNP Paribas,21,1,1,LiquidityProvider,T,FY22
1371,1371,Citadel Securities,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA|WANGD,NLT,Client,1777.6,0,50,ZEIM,2024-02,USD,S560,2023,Q1,2,1H,3061.498895,PTG,Versor Investments,Afghanistan,MarketMaker,Academic,0.5,China,19,26.316,8123.8125,0,Citadel Securities,Tier 1,omnibus,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Eicher Motors Futures,SG Securities,18,1,0.5,LiquidityProvider,T+1,FY17
1371,1371,Citadel Securities,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LEEKJ,Screen,Client,24060,0,2.6,ZGRA,2023-10,USD,S389,2023,Q4,10,2H,100.62,Bank Trading Desks,Profision Shipping Capital Management Ltd,Afghanistan,LiquidityProvider,Academic,1,SG ROA,5,649.8375,664.35,0,Citadel Securities,GAM,Craig Cohen,,Financials,Equity Derivatives,Equity,SSF,USA SSF,USA Single Stock Futures,USA SSF Futures,JP Morgan,21,1,1,ActiveTrader,T+1,FY14
1371,1371,Citadel Securities,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LEEKJ,Screen,Client,86.1,560.56,2,ZHCL,2021-07,USD,S350,2021,Q3,7,2H,0.774,Trading Firms,IBF Futures Agency,Afghanistan,LiquidityProvider,Academic,1,Europe,72544,52.8255,608.364,0,Citadel Securities,Commods,Penny Pan Ranran,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,HCL Technologies Futures,YongAn,21,1,1,ActiveTrader,T,FY25
1371,1371,Citadel Securities,America NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GROTHK,Screen,Client,547.35,82.5,108.55,ZHUL,2023-12,USD,S078,2023,Q4,12,2H,619.2,Bank Trading Desks,Bunge Limited,Afghanistan,ActiveBroker,Academic,1,SG ROA,1.625,146.7375,255.42,0,Citadel Securities,GAM,Brenna Koh,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Hindustan Unilever ZHUL Futures,Marex,19,1,1,LiquidityProvider,T,FY14
1371,1371,Citadel Securities,America NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,COHENC|MACCHIONEP,NLT,Client,240,0,375,ZICI,2023-09,USD,S883,2023,Q3,9,2H,1681.515,Trading Firms,Capstone Investment,Afghanistan,LiquidityProvider,Academic,1,Europe,1790,18134.3,0,0,Citadel Securities,China,Richard Wenk,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,ICICI Bank Futures,HGNH,21,1,1,LiquidityProvider,T+1,FY14
1371,1371,Citadel Securities,SGROA NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,JUDGEM,Screen,House,440,0,60,ZINF,2022-09,USD,S288,2022,Q3,9,2H,38634.21,PTG,Value Opportunities VCC - QIO Fund,Afghanistan,ActiveTrader,Academic,1,Omnibus,11887,496.65,3055.6875,0,Citadel Securities,GAM,Renaud Gocsei,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Infosys Futures,KGI,21,0.5,1,LiquidityProvider,T,FY15
1371,1371,Citadel Securities,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA|LEEKJ,Screen,Client,6413.6,11563.0427,603.68,ZITD,2023-07,USD,S020,2023,Q3,7,2H,40.0545,Buy-Side,Phillip Capital Sdn Bhd,Afghanistan,LiquidityProvider,Academic,1,Omnibus,77,387,116.1,0,Citadel Securities,Commods,Richard Wenk,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,ITC Futures,BNP Paribas,18,1,0.5,ActiveTrader,T+1,FY12
1371,1371,Citadel Securities,HK NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA|LEEKJ,NLT,Client,1335,0,5818.57,ZKMB,2023-04,USD,S078,2022,Q2,4,1H,1304.448,Buy-Side,BANDS Financial Limited,Afghanistan,LiquidityProvider,Academic,1,Hong Kong,1482,1548,318.63,42778.5414,Citadel Securities,Tier 2,Vivian Wang Min,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Kotak Mahindra Bank Futures,Deutsche,19,1,1,ActiveTrader,T,FY22
1371,1371,Citadel Securities,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGD,Screen,Client,4.4,0,302.4,ZLT,2024-08,USD,S350,2024,Q3,8,2H,14.19,Buy-Side,Rich Fortune International Industrial,Afghanistan,LiquidityProvider,Academic,0.25,SG ROA,1195,1191.2505,154.8,0,Citadel Securities,Tier 3,Richard Wenk,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Larsen & Toubro Futures,Morgan Stanley,18,0.25,1,LiquidityProvider,T+1,FY12
1371,1371,Citadel Securities,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GROTHK,Screen,Client,0.6,23679.47535,0,ZMM,2021-11,USD,S328,2021,Q4,11,2H,365.870301,Buy-Side,Undisclosed,Afghanistan,LiquidityProvider,Academic,1,SG ROA,68,258,54.18,0,Citadel Securities,GAM,Britney Tan Hwee Sian,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Mahindra & Mahindra Futures,JP Morgan,19,1,1,ActiveTrader,T,FY16
1371,1371,Citadel Securities,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB|TANBHS,NLT,Client,2321,0,50531.63167,ZMSI,2023-02,USD,S660,2022,Q1,2,1H,14323.8375,Buy-Side,CSC Arbitrage Group,Afghanistan,LiquidityProvider,Academic,0.125,USA,24.5,25.155,709.5,280.6245638,Citadel Securities,Tier 3,Bobby Lush,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Maruti Suzuki India Futures,SG Securities,21,1,1,LiquidityProvider,T+1,FY24
1371,1371,Citadel Securities,SGROA NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,COHENC,NLT,Client,6443.15,484,162,ZPWG,2021-01,USD,S108,2020,Q1,1,1H,180.6,PTG,Straits Financial Pte Ltd,Afghanistan,MarketMaker,Academic,0.25,China,118,1161,11340,0,Citadel Securities,GAM,Kenneth Ng Say Chong,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Power Grid Corp of India Futures,SG Securities,19,1,1,LiquidityProvider,T,FY17
1371,1371,Citadel Securities,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,JUDGEM|TANSY,NLT,Client,101,0,660,ZRILA,2022-07,USD,S168,2022,Q3,7,2H,2934,Buy-Side,Regal Cream Products,Afghanistan,LiquidityProvider,Academic,0.125,SG ROA,106,368.8133455,234.135,0,Citadel Securities,Tier 1,Bobby Lush,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Reliance Industries Futures,SG Securities,19,1,1,MarketMaker,T,FY22
1371,1371,Citadel Securities,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA,NLT,Client,1176.7,9418.2,1909,ZSBI,2022-06,USD,S009,2021,Q2,6,1H,1.935,Brokerage/Agency,Undisclosed,Afghanistan,LiquidityProvider,Academic,1,Omnibus,83,5.156775,2244.6,2386.5,Citadel Securities,China,Tan Say Liang,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,State Bank of India Futures,HSBC,19,0.125,1,MarketMaker,T,FY15
1371,1371,Citadel Securities,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WENKR,NLT,Client,25,0,1620,ZSEA,2022-10,USD,S888,2022,Q4,10,2H,166113.6159,Bank Trading Desks,Crabel Capital Management LLC,Afghanistan,ActiveTrader,Academic,1,SG ROA,2,-5574.31822,22.446,71.595,Citadel Securities,Tier 3,Kenny Groth,,Financials,Equity Derivatives,Equity,SSF,USA SSF,USA Single Stock Futures,SEA Futures,ABN Amro,21,1,1,LiquidityProvider,T,FY17
1371,1371,Citadel Securities,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GROTHK,NLT,Client,4400.55,0,-22.4500928,ZSUN,2024-06,USD,S020,2023,Q2,6,1H,161.25,Brokers Prop,Tata NKY Shipping,Afghanistan,LiquidityProvider,Academic,1,Europe,46,14.19,8448.984,0,Citadel Securities,Tier 2,Penny Pan Ranran,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Sun Pharm Ind Futures,DBS Vickers,21,0.5,1,MarketMaker,T,FY17
1371,1371,Citadel Securities,SGROA NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA,Screen,Client,1000,0,3,ZTAT,2021-10,USD,S009,2021,Q4,10,2H,13.158,Trading Firms,Marylebone international LLC,Afghanistan,LiquidityProvider,Academic,1,USA,23,-5291.58,706.275,0,Citadel Securities,Tier 2,Renaud Gocsei,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Tata Steel Futures,BNP Paribas,21,0.5,1,ActiveBroker,T+1,FY15
1371,1371,Citadel Securities,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB|KOHBRENNA,NLT,House,639.6,8160.027996,2083.8,ZTEC,2021-03,USD,S009,2020,Q1,3,1H,34.83,Buy-Side,DBS,Afghanistan,LiquidityProvider,Academic,1,Hong Kong,184,391.8375,5.16,43.5375,Citadel Securities,China,Richard Wenk,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Tech Mahindra Futures,SG Securities,21,0.125,0.5,ActiveTrader,T,FY17
1371,1371,Citadel Securities,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANBHS,NLT,Client,8679.7,0,394.1,ZUPL,2025-01,USD,S898,2024,Q1,1,1H,313.2624971,Buy-Side,Old Mission Capital,Afghanistan,ActiveTrader,Academic,1,SG ROA,3,3786.488642,3061.17,0,Citadel Securities,Commods,Yan Xuan Li,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,UPL Futures,Phillip,21,1,1,ActiveTrader,T+1,FY15
1371,1371,Citadel Securities,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LIYAN,Screen,Client,85,0,40845.05373,ZUTC,2022-04,USD,S560,2021,Q2,4,1H,9886.56,Brokers Prop,Futu Securities - Client,Afghanistan,MarketMaker,Academic,0.25,SG ROA,1200,22.575,25096.95,530.964,Citadel Securities,Tier 3,Lily Chia,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,UltraTech Cement Futures,JP Morgan,19,1,1,LiquidityProvider,T+1,FY16
1371,1371,Citadel Securities,HK NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GROTHK,NLT,Client,4177.9,0,60,ZWPR,2023-11,USD,S660,2023,Q4,11,2H,149.0419517,Brokerage/Agency,Hartree Partners,Afghanistan,ActiveTrader,Academic,1,Omnibus,510,47.085,550.572,0,Citadel Securities,Tier 2,David Chiam,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Wipro Futures,Merrill Lynch,22,0.5,1,ActiveBroker,T,FY26
1380-B,1380-B,Citigroup Prop,SGROA NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANBHS|DAVEYC,Screen,Client,300,0,1352.25,3MF,2023-05,SGD,S020,2022,Q2,5,1H,564.375,Trading Firms,Trend Capital Management,Afghanistan,LiquidityProvider,Academic,1,Hong Kong,3,18.45,567.6,0,Citigroup Prop,China,David Chiam,,Commods,Commods,Oil,Oil,Oil,Oil,Platts Singapore FO 380cst Index Futures,HGNH,21,1,1,LiquidityProvider,T,FY22
1380-B,1380-B,Citigroup Prop,SGROA NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA|TANBHS,Screen,Client,5015,0,1050,ACF,2024-03,USD,S009,2023,Q1,3,1H,-5686.043816,Trading Firms,Undisclosed,Afghanistan,ActiveTrader,Academic,1,Europe,2.125,5408.334346,2628.504,12.9,Citigroup Prop,Commods,Britney Tan Hwee Sian,,Commods,Commods,Coking Coal,Coking Coal,Coking Coal,Coking Coal,Coking Coal Futures,Phillip,21,1,1,ActiveTrader,T+1,FY20
1380-B,1380-B,Citigroup Prop,Commodities Sales Europe,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,COHENC,Screen,Client,3925,131.25,18374.02852,AMF,2025-04,USD,S009,2024,Q2,4,1H,24549.82632,Trading Firms,Morgan Stanley House,Afghanistan,ActiveBroker,Academic,1,SG ROA,10,9736.017,696.213,430.7918899,Citigroup Prop,Tier 2,Penny Pan Ranran,,Commods,Commods,Dairy,Dairy,Dairy,Dairy,SGX-NZX Global Anhydrous Milk Fat (AMF) Futures,Marex,22,1,1,ActiveTrader,T,FY20
1380-B,1380-B,Citigroup Prop,Commodities Sales Europe,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,MACCHIONEP,NLT,Client,69554.4,4286.25,3426.5,BRL,2024-06,USD,S007,2023,Q2,6,1H,-29.5152,Brokers Prop,Mercuria Energy Trading,Afghanistan,MarketMaker,Academic,0.125,Europe,4817,3802.820183,243.81,0,Citigroup Prop,Commods,Britney Tan Hwee Sian,,Financials,FX/IR,FX,FX,BRL,SGX BRL/USD Futures,SGX BRL/USD Futures,Phillip,19,1,1,ActiveBroker,T+1,FY22
1380-B,1380-B,Citigroup Prop,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA|LEEKJ,Screen,Client,165.6,0,1.65,BZ,2022-05,USD,S007,2021,Q2,5,1H,5211.441583,PTG,LSR Globe,Afghanistan,LiquidityProvider,Academic,0.5,SG ROA,4,88.5456,383.13,0,Citigroup Prop,Tier 1,Brenna Koh,,Commods,Commods,Petchem,Petchem,Petchem,Petchem,Platts BZ FOB Korea Swap,HGNH,21,1,1,LiquidityProvider,T+1,FY22
1380-B,1380-B,Citigroup Prop,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB|KOHBRENNA,Screen,Client,5854.5,54605.7,20,BZF,2023-01,USD,S888,2022,Q1,1,1H,1004.652,Bank Trading Desks,Undisclosed,Afghanistan,LiquidityProvider,Academic,1,SG ROA,2707,22.188,3999,0,Citigroup Prop,Commods,Kenneth Ng Say Chong,,Commods,Commods,Petchem,Petchem,Petchem,Petchem,Platts BZ FOB Korea Futures,UBS Futures,22,0.5,1,MarketMaker,T,FY15
1380-B,1380-B,Citigroup Prop,SGROA RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA|GROTHK,Screen,House,153.65,0,120,BZN,2022-03,USD,S009,2021,Q1,3,1H,395.65,Trading Firms,Tower Research,Afghanistan,ActiveTrader,Academic,0.5,Omnibus,257,408.285,3.096,0.387,Citigroup Prop,Tier 3,Tashya Zhuo Xiaofan,,Commods,Commods,Petchem,Petchem,Petchem,Petchem,BZ-Naphtha Spread Swap,Macquarie,20,1,1,LiquidityProvider,T+1,FY12
1380-B,1380-B,Citigroup Prop,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANBHS|DAVEYC,Screen,Client,10,28759.50991,260.8,BZNF,2024-04,USD,S389,2023,Q2,4,1H,93.654,Brokerage/Agency,HNK Alpha,Afghanistan,LiquidityProvider,Academic,1,SG ROA,9072,1702.8,36.378,0,Citigroup Prop,Tier 2,Yan Xuan Li,,Commods,Commods,Petchem,Petchem,Petchem,Petchem,BZ-Naphtha Spread Futures,Morgan Stanley,19,1,1,LiquidityProvider,T+1,FY19
1380-B,1380-B,Citigroup Prop,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB,NLT,Client,300,0,259.96,CN,2021-08,USD,S660,2021,Q3,8,2H,1546.71,Buy-Side,Ovata Capital Management,Afghanistan,LiquidityProvider,Academic,1,SG ROA,4993.25,561.6390525,178.02,0,Citigroup Prop,Commods,Lily Chia,,Financials,Equity Derivatives,Equity,Equity Index,CN,China A50 Index Futures,China A50 Index Futures,JP Morgan,19,1,1,LiquidityProvider,T,FY23
1380-B,1380-B,Citigroup Prop,America NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA|DAVEYC,NLT,Client,220,0,150,CWF,2023-08,USD,S061,2023,Q3,8,2H,1547.566953,Bank Trading Desks,Mitsui Bussan Commodities Ltd,Afghanistan,MarketMaker,Academic,1,SG ROA,48596,1961.4192,102.168,0,Citigroup Prop,Tier 1,Brenna Koh,,Commods,Commods,FFA,FFA,FFA,FFA,Capesize Time Charter Average (5 Routes) Futures,Mizuho SG,21,1,1,LiquidityProvider,T+1,FY18
1380-B,1380-B,Citigroup Prop,SGROA RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GROTHK,Screen,Client,2431.45,15.2674046,1786.7,CWFO,2025-05,USD,S009,2024,Q2,5,1H,4957.999468,Buy-Side,Jump Trading,Afghanistan,MarketMaker,Academic,0.5,Omnibus,0,43.86,40131.4485,59.0304,Citigroup Prop,China,Brenna Koh,,Commods,Commods,FFA,FFA,FFA,FFA,Capesize Time Charter (5 Routes) Average Futures O,HGNH,21,1,1,LiquidityProvider,T,FY21
1380-B,1380-B,Citigroup Prop,Commodities Sales Europe,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LIYAN,Screen,Client,642,0,191.75,FCH,2022-02,USD,S288,2021,Q1,2,1H,36221.8584,PTG,Undisclosed,Afghanistan,LiquidityProvider,Academic,1,Europe,970,12.9,483.75,0,Citigroup Prop,Tier 3,Brenna Koh,,Financials,Equity Derivatives,Equity,Equity Index,FCH,FTSE China H50 Index Futures,FTSE China H50 Index Futures,SG Securities,20,1,1,LiquidityProvider,T,FY15
1380-B,1380-B,Citigroup Prop,SGROA RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,COHENC,Screen,Client,22.55,0,20.6251462,FEF,2022-01,USD,S813,2021,Q1,1,1H,935.25,Trading Firms,Undisclosed,Afghanistan,ActiveTrader,Academic,1,Hong Kong,0,108.36,154.8,0,Citigroup Prop,Tier 3,Brenna Koh,,Commods,Commods,Iron ore,Iron ore,Iron Ore,Iron ore,TSI Iron Ore CFR China (62% Fe Fines) Index Future,HGNH,20,0.125,1,LiquidityProvider,T,FY16
1380-B,1380-B,Citigroup Prop,HK NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB,Screen,Client,1210,6230.143105,55,FEFO,2021-10,USD,S328,2021,Q4,10,2H,3.77325,Bank Trading Desks,Naval Bulk Pty Ltd,Afghanistan,ActiveTrader,Academic,1,SG ROA,8894,402.996,17.028,0,Citigroup Prop,GAM,Kenny Groth,,Commods,Commods,Iron ore,Iron ore,Iron Ore,Iron ore,TSI Iron Ore CFR China (62% FE Fines) Index Future,DBS Vickers,19,1,1,MarketMaker,T+1,FY20
1380-B,1380-B,Citigroup Prop,SGROA NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GROTHK|JUDGEM,Screen,Client,391.2,0,-11418.09948,FEFTS,2024-01,USD,S350,2023,Q1,1,1H,286.38,Buy-Side,Millennium Capital Management,Afghanistan,ActiveTrader,Academic,1,Hong Kong,6190,-166.3494393,5428.836,0,Citigroup Prop,Tier 3,Jun Won Lee,,Commods,Commods,Iron Ore,Iron Ore,Iron Ore,Iron Ore,TSI Iron Ore CFR China (62% Fe Fines) Index Futures (Trade-at-Settlement),SG Securities,22,1,1,MarketMaker,T+1,FY14
1380-B,1380-B,Citigroup Prop,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANBHS|DAVEYC,Screen,Client,63.55,1255.8,17744.5,FID,2024-11,USD,S009,2024,Q4,11,2H,117822.408,Trading Firms,"Usmart Securities (Singapore) Pte.,Ltd",Afghanistan,LiquidityProvider,Academic,0.5,Europe,1375,497.295,309.6,0,Citigroup Prop,Tier 1,Britney Tan Hwee Sian,,Financials,Equity Derivatives,Equity,Equity Index,FID,FTSE Indonesia Index Futures,FTSE Indonesia Index Futures,HGNH,19,1,1,MarketMaker,T,FY15
1380-B,1380-B,Citigroup Prop,America NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA|WANGV,Screen,House,35.2,0,1976.685755,FVN,2025-02,USD,S888,2024,Q1,2,1H,9466.149,PTG,China Xin YongAn Futures,Afghanistan,LiquidityProvider,Academic,0.25,Hong Kong,167.375,615.6525,76.5,532.125,Citigroup Prop,China,Vivian Wang Min,,Financials,Equity Derivatives,Equity,Equity Index,FVN,SGX FTSE Vietnam 30 Index Futures,FTSE Vietnam 30 Index Futures,Morgan Stanley,19,1,1,ActiveTrader,T+1,FY14
1380-B,1380-B,Citigroup Prop,Commodities Sales Europe,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANBHS|JUDGEM,Screen,Client,1980,963.6748766,54.6,GIN,2023-04,USD,S001,2022,Q2,4,1H,51.6,Trading Firms,Korea Investment & Securities (Client),Afghanistan,ActiveTrader,Academic,1,China,1437,28.7,766.26,0,Citigroup Prop,GAM,Britney Tan Hwee Sian,,Financials,Equity Derivatives,Equity,Equity Index,GIN,GIFT Derivatives,GIFT City Index Futures,Merrill Lynch,19,1,1,ActiveTrader,T,FY26
1380-B,1380-B,Citigroup Prop,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB|KOHBRENNA,Screen,House,9,0,18715.6,GINB,2025-06,USD,S350,2024,Q2,6,1H,413.2051549,Brokerage/Agency,Millennium Capital Management,Afghanistan,ActiveBroker,Academic,1,Europe,100,20.898,33269.745,1417.576452,Citigroup Prop,Tier 3,Renaud Gocsei,,Financials,Equity Derivatives,Equity,Equity Index,GINB,GIFT Derivatives,GIFT City Bank Index Futures,SG Securities,19,1,1,MarketMaker,T,FY16
1380-B,1380-B,Citigroup Prop,SGROA RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB,NLT,Client,524.55,3814.760984,225.6,HAF,2021-05,USD,S009,2020,Q2,5,1H,2.322,Buy-Side,DA Financial Service(S),Afghanistan,ActiveBroker,Academic,0.25,Europe,50,257.3445179,496.65,0,Citigroup Prop,Tier 2,Britney Tan Hwee Sian,,Commods,Commods,FFA,FFA,FFA,FFA,SGX Baltic Handysize Time Charter Average (4 Routes) ATL Futures,Merrill Lynch,21,0.25,1,LiquidityProvider,T,FY22
1380-B,1380-B,Citigroup Prop,SGROA RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANBHS|JUDGEM,Screen,Client,2835.8,0,17025.8,HWF,2023-07,USD,S108,2023,Q3,7,2H,11212.2285,Buy-Side,OQ Trading (Singapore) Pte Ltd,Afghanistan,ActiveTrader,Academic,1,USA,2100,2631.6,26.316,0,Citigroup Prop,Tier 1,Kenny Groth,,Commods,Commods,FFA,FFA,FFA,FFA,Baltic Handysize Time Charter Average (7 Routes) Futures,SG Securities,21,1,1,LiquidityProvider,T+1,FY22
1380-B,1380-B,Citigroup Prop,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB|KOHBRENNA,Screen,Client,1938,699.2,420,IU,2021-09,USD,S288,2021,Q3,9,2H,114.165,PTG,Undisclosed,Afghanistan,MarketMaker,Academic,1,China,100,80.3025,5.16,0,Citigroup Prop,GAM,Penny Pan Ranran,,Financials,FX/IR,FX,FX,IU,INR/USD FX Futures,INR/USD Futures,Merrill Lynch,19,1,0.5,MarketMaker,T,FY14
1380-B,1380-B,Citigroup Prop,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TOHL,Screen,Client,1.8,0,267.4,JB,2024-02,USD,S001,2023,Q1,2,1H,76.28658933,Buy-Side,Morgan Stanley House,Afghanistan,LiquidityProvider,Academic,1,Hong Kong,68,1.548,161.25,0,Citigroup Prop,Tier 2,Richard Wenk,,Financials,FX/IR,Interest Rates,Interest Rates,JB,JGB Futures,Mini Japanese Government Bond (JGB) Futures,StoneX,19,0.5,1,ActiveBroker,T+1,FY23
